,you_you,you_the,you_it,you_that,you_a,you_what,you_do,you_to,you_this,you_go,you_your,you_put,you_get,you_have,you_with,you_me,you_some,you_play,you_.,the_is,the_and,the_in,the_on,the_of,the_one,the_.,it_you,it_the,it_a,it_.,that_you,that_a,that_.,a_of,a_.,what_you,what_the,what_it,what_that,what_is,what_do,what_this,what_we,what_.,i_you,i_the,i_it,i_that,i_a,i_gonna,i_think,i_know,i_.,is_a,is_.,do_see,do_wanna,do_think,do_want,do_know,do_.,and_.,to_the,to_it,to_.,in_.,there_go,there_.,this_.,we_.,on_.,go_the,go_.,here_go,here_.,your_.,can_it,can_.,he_a,he_.,are_do,are_gonna,are_.,no_.,see_.,don't_it,don't_.,look_the,look_.,put_in,put_on,like_.,gonna_it,gonna_.,of_.,did_.,where_you,where_go,get_.,have_.,wanna_it,up_.,with_.,for_.,they_.,me_.,mommy_.,good_.,at_.,say_.,she_.,little_.,not_.,all_.,some_.,how_you,was_.,who_.,be_.,so_.,baby_.,my_.,back_.,eat_.,his_.,over_.,too_.,her_.,about_.,big_.,more_.,would_like,why_you,an_.,other_.,another_.,infname_.,oh_.,one_.,right_.,let_.,come_.,want_to,want_.,got_.,very_.,._you,._the,._it,._that,._a,._what,._i,._is,._do,._and,._in,._there,._this,._we,._on,._go,._here,._your,._can,._he,._are,._no,._see,._don't,._look,._put,._like,._gonna,._did,._where,._get,._have,._wanna,._up,._they,._me,._mommy,._good,._think,._at,._say,._she,._little,._not,._now,._all,._some,._does,._was,._who,._am,._my,._about,._would,._then,._have_to,._infname,._okay,._yeah,._one,._right,._let,._come,._want,._know,._just,._got,._else,._.,OTHER,word
195,0,30,92,7,0,0,0,0,3,0,2,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,134,6,0,0,0,0,1,1,2,0,0,0,0,0,0,1,20,98,15,0,0,0,1,2,0,6,1,0,0,0,78,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,50,3,1,0,0,0,4,0,5,0,0,3,0,0,2,1,0,0,0,0,0,42,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,30,28,4,1,7,1,0,0,0,0,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1308,fix
196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,86,15,0,0,287,0,0,0,1,1,1,27,0,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,103,0,0,0,0,0,0,11,1,0,0,0,0,0,2,0,2,0,0,27,0,0,0,0,2,0,1,30,0,1,1,1,0,0,10,0,9,0,0,42,0,0,0,0,0,1,17,0,1,3,0,0,0,0,7,32,0,0,0,16,29,6,5,7,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,114,1043,block
197,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,11,12,1,0,70,0,0,0,2,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,198,0,0,0,0,0,0,17,4,0,0,0,0,0,0,7,1,0,0,2,1,0,0,0,14,0,1,2,1,1,0,15,0,0,18,0,7,0,0,22,0,0,0,0,0,8,48,0,0,113,0,0,59,2,23,4,0,0,85,39,26,13,0,14,3,0,0,0,1,7,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,84,1108,ear
198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,482,0,0,0,0,0,0,1,1,0,0,0,8,0,0,0,0,0,8,26,0,0,1,0,0,0,0,47,25,2,6,5,0,1,1,0,1,3,0,3,1,0,3,0,0,1,0,0,0,1,0,27,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,11,0,0,0,0,1,0,0,0,0,0,0,74,1,0,1,0,2,0,0,0,1,0,0,368,923,careful
199,0,19,14,3,21,0,0,4,1,0,15,0,0,0,1,0,0,0,21,0,0,1,1,0,0,11,0,0,0,0,0,0,1,0,251,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,1,14,4,21,0,0,0,1,1,0,1,2,0,0,0,6,3,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,2,3,0,0,3,3,0,0,5,0,0,4,5,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,6,4,1,17,0,0,0,0,0,10,0,1,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1483,ride
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,10,3,0,0,470,0,0,0,0,0,0,28,0,231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,1,17,0,3,0,0,0,0,6,0,0,0,0,0,0,4,4,25,0,0,0,0,1,0,3,0,0,12,0,0,0,0,0,0,1,0,2,0,0,1,1,1,6,0,7,1,0,13,0,0,0,0,0,0,5,0,1,1,2,0,2,4,12,6,0,0,1,3,10,0,0,3,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97,986,tree
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,20,18,6,0,1,263,0,0,0,1,1,0,8,1,195,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,0,1,0,0,0,2,33,0,0,0,0,0,0,2,3,4,0,0,0,1,0,0,1,0,0,4,0,0,0,0,2,0,8,2,3,3,1,27,4,0,4,0,47,0,0,3,0,0,0,0,0,62,1,0,0,7,0,0,0,3,21,1,0,0,0,4,5,0,0,3,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,1131,horse
202,1,18,47,34,47,3,0,21,5,0,14,0,0,0,26,11,0,0,126,0,1,0,0,0,0,0,0,0,0,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,7,1,3,0,0,0,12,2,5,0,0,0,0,0,0,12,6,13,42,0,0,1,0,19,1,0,1,0,0,1,8,22,4,18,0,0,5,1,0,0,4,0,0,0,0,3,8,25,0,0,0,0,0,0,10,0,0,0,23,4,4,4,1,1,9,0,3,0,0,0,6,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,10,1,0,0,0,0,0,16,28,5,35,1,1,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,3,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,33,1202,sing
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,14,10,0,0,194,0,0,0,1,1,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,6,0,0,0,0,0,1,44,0,0,0,0,0,0,9,3,1,0,0,0,1,4,0,7,0,0,33,0,0,1,1,7,0,2,6,8,1,0,2,10,0,2,0,17,3,0,45,0,0,0,0,0,1,7,0,10,1,0,0,14,1,2,23,0,0,128,3,5,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,8,2,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,116,1182,egg
204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,9,4,0,76,2,3,0,2,1,0,35,1,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,13,2,0,1,0,0,0,2,0,1,0,0,0,0,306,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,5,2,0,1,0,15,0,0,1,0,0,0,0,0,12,37,0,0,129,0,0,39,0,5,0,0,0,0,1,2,16,0,1,0,0,0,0,0,2,0,1,2,2,0,0,0,0,12,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1148,face
205,1,16,7,0,0,0,0,0,0,0,77,0,0,0,0,10,0,0,12,0,0,0,0,0,0,3,9,2,4,144,4,4,91,0,4,3,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,1,0,0,8,1,2,0,8,0,0,3,1,0,3,4,0,0,0,0,0,3,6,2,7,0,0,103,1,0,0,0,0,6,0,1,0,0,1,0,5,4,1,0,0,7,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1318,hurt
206,0,6,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,9,1,0,128,5,0,37,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,3,3,10,0,0,0,10,2,0,0,1,0,0,1,6,9,0,29,0,0,0,0,0,1,25,0,0,0,0,0,0,41,2,1,0,0,0,1,0,0,0,0,35,0,0,2,0,0,6,0,7,16,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,3,1488,fit
207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,111,0,0,18,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,6,6,1,0,1,5,0,4,47,0,0,0,0,0,0,75,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,3,40,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1538,hard
208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,their
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,10,33,1,0,2,252,0,0,0,1,0,0,6,0,207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,11,1,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,2,0,2,0,0,18,0,0,9,0,99,0,2,3,0,0,0,0,0,34,0,0,0,2,0,0,0,2,3,2,0,0,0,6,7,1,2,14,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,91,1041,pig
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,15,5,0,1,188,0,0,0,1,0,0,16,0,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,2,3,0,0,0,17,0,1,25,0,0,0,2,0,0,3,1,5,0,0,0,3,0,0,11,0,0,31,0,0,1,0,4,0,1,0,4,5,0,0,1,1,7,0,21,2,1,27,0,1,0,0,0,5,1,1,11,4,0,0,0,4,13,9,0,0,1,1,10,4,0,5,1,0,0,0,2,2,0,4,0,0,4,0,2,0,3,0,4,4,0,0,0,2,1,0,0,1,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,3,0,0,0,0,0,0,0,142,1076,fish
211,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,7,0,27,0,2,0,24,0,0,12,0,1,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,29,2,0,0,0,0,0,1,4,6,3,3,233,0,0,0,0,0,0,12,0,0,8,0,37,0,0,0,49,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3,8,4,0,0,2,5,7,0,5,4,0,0,8,4,10,0,0,0,11,3,0,0,1,1,0,0,0,0,0,0,2,0,10,2,3,4,0,9,0,0,0,0,0,5,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,98,1177,outside
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,6,0,128,67,0,0,0,19,1,0,44,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2,27,0,0,1,0,0,3,6,0,1,0,0,0,0,12,0,0,0,1,0,0,9,4,3,0,0,0,0,0,1,6,0,0,19,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8,0,2,6,1,13,0,4,0,1,0,0,1,0,2,0,0,0,0,4,1,9,0,0,49,0,4,0,1,10,1,0,0,0,7,1,0,0,0,1,3,0,3,1,3,0,19,1,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,0,0,0,0,0,0,0,0,218,1102,orange
213,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,3,0,0,0,10,0,0,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,11,0,0,15,0,0,0,1,1,0,0,1,0,1,2,0,10,0,31,0,0,0,5,1,0,7,0,0,0,0,1,0,19,2,1,0,0,0,0,0,0,0,4,6,1,0,17,0,1,7,1,1,1,4,0,1,2,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,4,0,0,8,1,0,0,3,0,0,2,0,0,1,4,0,0,6,0,0,1,0,4,4,0,0,1,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,129,1413,jump
214,4,19,18,16,0,4,1,0,8,0,44,2,2,0,57,0,0,8,99,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,5,1,0,0,0,6,0,8,0,0,0,0,0,0,6,6,4,4,0,0,0,0,8,0,0,0,0,0,1,9,3,0,7,0,0,3,0,0,0,1,0,0,0,0,0,5,1,0,7,0,0,1,2,4,0,0,0,3,5,7,0,0,0,3,0,12,72,0,0,6,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,5,0,0,0,0,0,0,14,17,2,1,7,0,0,0,0,0,0,7,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1275,finish
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,13,2,0,46,0,273,0,0,0,0,1,0,70,2,267,6,0,0,0,1,14,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,53,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,26,0,0,0,3,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,1,1,2,9,0,0,0,7,29,5,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,991,story
216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,3,14,2,0,0,83,0,0,0,6,0,0,15,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,77,0,0,0,0,0,0,6,2,2,0,0,0,2,3,4,2,0,0,52,0,0,0,4,3,0,1,5,13,0,2,2,13,0,6,0,3,22,1,136,0,0,0,1,0,26,10,0,17,18,0,0,8,3,0,24,0,0,0,7,0,3,1,0,0,0,0,0,13,2,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,33,1153,food
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,10,28,10,0,0,173,0,0,0,4,0,0,16,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,1,0,0,1,2,0,0,0,0,0,1,17,0,0,0,1,0,0,4,4,1,0,0,0,0,0,0,14,0,0,11,0,0,3,2,8,0,0,2,3,2,0,4,4,0,8,0,29,0,0,18,0,2,0,0,0,15,2,0,6,3,0,0,1,4,0,6,0,0,3,10,17,1,2,2,0,0,1,0,4,3,0,0,0,0,1,0,3,0,2,0,12,0,0,0,0,0,7,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,1,0,118,1046,chicken
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,8,2,0,1,98,0,0,0,1,0,1,14,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,1,37,0,0,0,0,0,0,4,5,1,0,0,0,3,2,0,10,0,0,20,0,0,0,0,2,0,0,6,6,0,0,2,6,0,17,0,4,2,1,43,0,0,0,0,0,0,0,0,7,3,0,0,0,4,2,18,0,0,156,3,1,4,1,10,1,0,0,0,4,2,0,1,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,0,0,0,0,0,0,0,222,1051,apple
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,18,6,0,0,376,0,0,0,2,0,0,21,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,2,0,3,22,0,25,0,0,0,2,43,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,152,0,0,0,0,3,0,0,2,4,0,0,6,3,0,3,0,0,2,0,33,0,0,0,0,0,0,22,0,1,3,0,0,2,0,3,11,0,0,1,4,2,9,3,1,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,932,paper
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,0,1,95,0,0,0,0,0,0,17,0,5,0,0,0,0,13,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0,0,1,168,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,22,0,0,0,0,4,0,1,5,0,0,0,0,0,6,46,1,1,21,0,0,23,0,2,27,0,0,0,108,8,53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1060,room
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,5,6,0,0,683,0,0,0,0,0,0,20,0,109,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,56,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,4,0,0,1,0,0,0,0,0,2,10,0,0,1,0,0,2,1,0,0,0,0,0,6,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,76,748,telephone
222,3,17,5,8,104,1,0,0,3,0,5,0,0,0,26,6,9,0,75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,1,3,0,19,0,0,0,16,0,6,0,0,0,0,0,1,13,2,1,44,0,0,0,1,17,0,0,1,0,0,4,3,15,8,6,0,0,0,0,0,0,1,0,0,0,0,0,2,52,1,0,0,0,0,0,2,0,2,0,0,0,6,6,0,2,6,0,2,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,0,0,0,13,0,0,0,5,0,0,1,1,0,1,5,1,2,44,2,0,0,0,0,0,0,2,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,15,1131,draw
223,1,0,5,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,1,0,0,0,7,6,0,5,0,0,3,3,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,7,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,5,1409,stand
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,3,3,0,3,29,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,31,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,1541,long
